Incident_ID,Company_Name,Industry,Attack_Type,Date_of_Incident,Breach_Size,Financial_Loss,Country,Attack_Vector,Mitigation_Time,Year,Month,Day
218,Perez Group,Manufacturing,Ransomware,2019-05-21,8614995.0,4918334.58,Belgium,Compromised Vendor,41,2019,5,21
219,"Singh, Estes And Lewis",Retail,Malware,2019-04-13,1652125.0,2835985.7,Sweden,Insider Threat,12,2019,4,13
220,Henderson Inc,Healthcare,Phishing,2019-06-24,7781774.0,3200210.38,Uk,Phishing,58,2019,6,24
221,Gonzalez-Ballard,Telecommunications,Data Breach,2019-10-05,2261877.0,4876010.63,Spain,Insider Threat,26,2019,10,5
222,Shepard-Mckee,Tech,Supply Chain Attack,2018-06-01,6411923.0,2702655.09,Italy,Phishing,12,2018,6,1
223,Walker-Johnson,Manufacturing,Phishing,2019-10-14,7199963.0,1068236.59,Belgium,Malware Infection,9,2019,10,14
224,Lopez Group,Healthcare,Denial of Service,2018-05-06,4950575.0,2606549.12,Netherlands,Phishing,54,2018,5,6
225,Jones-Boyd,Telecommunications,Data Breach,2019-10-03,4950575.0,4213560.86,Belgium,Phishing,40,2019,10,3
226,Bailey Inc,Telecommunications,Denial of Service,2018-12-20,1943409.0,1815609.01,Spain,Phishing,11,2018,12,20
227,Delgado And Sons,Manufacturing,Data Breach,2018-07-06,4950575.0,1529286.31,Belgium,Compromised Vendor,46,2018,7,6
228,"Hawkins, Williams And Smith",Retail,Ransomware,2019-01-08,850885.0,433659.28,Sweden,DDoS Attack,10,2019,1,8
229,Wise Inc,Finance,Ransomware,2018-08-13,4464080.0,3082945.14,Spain,Compromised Vendor,44,2018,8,13
230,Nunez-Garcia,Manufacturing,Phishing,2018-03-24,1965523.0,2589471.27,Belgium,Insider Threat,32,2018,3,24
231,Leonard Inc,Retail,Phishing,2019-01-01,4950575.0,4599814.11,Uk,Insider Threat,39,2019,1,1
232,"Lewis, Price And Carter",Manufacturing,Supply Chain Attack,2019-11-04,4836202.0,736281.35,Belgium,Compromised Vendor,18,2019,11,4
233,Thomas-White,Retail,Ransomware,2019-08-26,4950575.0,4938971.46,Belgium,DDoS Attack,22,2019,8,26
234,"Thomas, Glover And Taylor",Retail,Ransomware,2019-07-28,9279970.0,1557754.87,Poland,DDoS Attack,53,2019,7,28
235,Bell-Colon,Retail,Malware,2018-12-18,7744405.0,4730342.47,Uk,Phishing,7,2018,12,18
236,Hughes Llc,Retail,Ransomware,2018-04-24,4266700.0,1490295.4,Belgium,Phishing,17,2018,4,24
237,"Rivera, Francis And Duncan",Healthcare,Phishing,2019-12-08,9763805.0,3102273.65,Uk,Compromised Vendor,23,2019,12,8
238,Hughes-Jennings,Retail,Supply Chain Attack,2018-04-23,8363648.0,850187.2,Sweden,Compromised Vendor,32,2018,4,23
239,Beck-Gross,Telecommunications,Data Breach,2018-01-07,3601781.0,1133622.21,Spain,Spear Phishing,45,2018,1,7
240,Snyder-Johnson,Manufacturing,Ransomware,2019-05-21,7259719.0,1834224.49,Uk,Phishing,54,2019,5,21
241,Carroll And Sons,Finance,Ransomware,2018-12-04,2238583.0,3631041.4,Belgium,Insider Threat,43,2018,12,4
242,Dennis And Sons,Manufacturing,Data Breach,2018-01-21,4950575.0,1770511.7,Sweden,Spear Phishing,10,2018,1,21
243,Shelton-Shea,Retail,Ransomware,2019-06-15,1193331.0,757156.25,Uk,Compromised Vendor,44,2019,6,15
244,Jefferson-Ballard,Tech,Ransomware,2018-08-18,2539200.0,2167495.82,Italy,Phishing,16,2018,8,18
245,Donaldson And Sons,Tech,Ransomware,2018-03-11,298807.0,4946855.22,Netherlands,Compromised Vendor,40,2018,3,11
246,Potter-Fleming,Healthcare,Data Breach,2019-05-24,5135505.0,2920077.67,Sweden,Phishing,48,2019,5,24
247,"Cisneros, Salas And Sloan",Healthcare,Malware,2018-06-03,7503990.0,4475685.36,Belgium,Compromised Vendor,45,2018,6,3
248,Sanford-Newton,Manufacturing,Supply Chain Attack,2019-09-07,3814451.0,781353.7,Spain,Phishing,34,2019,9,7
249,West-Rose,Retail,Phishing,2018-07-05,445630.0,3810608.2,Uk,Compromised Vendor,47,2018,7,5
250,"Nixon, Taylor And Campbell",Manufacturing,Phishing,2019-01-20,760821.0,1823619.21,Netherlands,Insider Threat,32,2019,1,20
251,"Johnson, King And Gonzales",Manufacturing,Denial of Service,2018-03-08,9385359.0,3537974.42,Belgium,DDoS Attack,44,2018,3,8
252,Frank-Snow,Healthcare,Supply Chain Attack,2018-06-28,1105234.0,1388110.93,Denmark,Phishing,42,2018,6,28
253,"Copeland, Wilson And Pitts",Healthcare,Ransomware,2019-11-29,8222861.0,879902.41,Belgium,Phishing,13,2019,11,29
254,Avila Llc,Healthcare,Phishing,2019-08-05,716413.0,2739530.85,Spain,DDoS Attack,30,2019,8,5
255,"Garcia, Stephenson And Garner",Manufacturing,Supply Chain Attack,2019-05-08,1360569.0,370443.22,Belgium,Phishing,41,2019,5,8
256,"Robertson, Fields And Harris",Healthcare,Ransomware,2018-06-13,4988142.0,3494567.36,Italy,Compromised Vendor,46,2018,6,13
257,Haley Llc,Tech,Ransomware,2019-07-22,7564114.0,1751965.56,Uk,Compromised Vendor,25,2019,7,22
258,"Wiggins, Tucker And Wilkinson",Tech,Ransomware,2019-02-10,1612278.0,1809679.02,Netherlands,DDoS Attack,21,2019,2,10
259,Sullivan-Smith,Retail,Ransomware,2018-09-23,6126855.0,3325466.61,Netherlands,Phishing,31,2018,9,23
260,"Hobbs, Roy And Parker",Tech,Denial of Service,2018-11-27,4991308.0,3981371.03,Uk,DDoS Attack,43,2018,11,27
261,"Reese, Jones And Matthews",Manufacturing,Ransomware,2018-07-25,3996503.0,3108732.04,Uk,Compromised Vendor,16,2018,7,25
262,Bartlett Group,Finance,Data Breach,2018-09-12,4178103.0,3492048.15,Uk,DDoS Attack,60,2018,9,12
263,Jones-Simmons,Healthcare,Malware,2019-07-28,2756047.0,4612836.75,Belgium,Phishing,24,2019,7,28
264,Baxter Inc,Manufacturing,Supply Chain Attack,2018-06-04,936071.0,4888439.28,Netherlands,Spear Phishing,49,2018,6,4
265,"Wright, Moore And Baker",Telecommunications,Phishing,2019-11-09,8944051.0,2986941.97,Spain,Insider Threat,38,2019,11,9
266,Hoover Ltd,Telecommunications,Data Breach,2019-01-25,123251.0,3299393.35,Poland,Compromised Vendor,41,2019,1,25
267,Rodriguez-Waters,Healthcare,Ransomware,2019-03-02,6435901.0,441652.64,Belgium,Phishing,17,2019,3,2
268,"Taylor, Campbell And Williams",Retail,Data Breach,2019-08-19,3784941.0,4884925.34,Belgium,DDoS Attack,31,2019,8,19
269,Meyer Plc,Manufacturing,Supply Chain Attack,2018-12-01,9958728.0,4472216.15,Sweden,DDoS Attack,15,2018,12,1
270,Brooks-Stevens,Manufacturing,Ransomware,2019-06-20,4287032.0,1773997.06,Sweden,Spear Phishing,35,2019,6,20
271,Yates Ltd,Telecommunications,Data Breach,2018-05-25,2366536.0,2500391.79,Netherlands,Phishing,36,2018,5,25
272,Townsend-Price,Retail,Ransomware,2018-01-03,4950575.0,4790714.54,Belgium,Compromised Vendor,41,2018,1,3
273,"Riggs, Hughes And Thomas",Tech,Data Breach,2019-03-29,1127150.0,2268674.77,Uk,Insider Threat,31,2019,3,29
274,"Scott, Clark And Valdez",Telecommunications,Ransomware,2019-11-06,2037856.0,2433232.9,Uk,Compromised Vendor,44,2019,11,6
275,"Scott, Clark And Smith",Telecommunications,Ransomware,2018-06-01,4214607.0,339140.69,Spain,Phishing,43,2018,6,1
276,"Jacobs, Summers And Salazar",Manufacturing,Data Breach,2018-01-04,7811393.0,261168.66,Italy,DDoS Attack,23,2018,1,4
277,Lane Llc,Manufacturing,Supply Chain Attack,2019-05-31,1323553.0,4303542.42,Sweden,Insider Threat,60,2019,5,31
278,Crawford-Duncan,Finance,Phishing,2018-09-05,8550550.0,2679943.77,France,Phishing,13,2018,9,5
279,Harris Inc,Healthcare,Malware,2018-07-06,3369698.0,4252891.83,Belgium,Phishing,16,2018,7,6
280,Mendez-Santiago,Tech,Data Breach,2018-07-07,4950575.0,957096.97,Netherlands,Compromised Vendor,5,2018,7,7
281,"Smith, Johnson And Berry",Telecommunications,Ransomware,2019-02-12,8738019.0,1202093.15,Uk,DDoS Attack,10,2019,2,12
282,Hall Llc,Healthcare,Supply Chain Attack,2019-11-22,4950575.0,2041660.97,Belgium,Phishing,26,2019,11,22
283,Robbins Ltd,Retail,Phishing,2018-02-20,9154939.0,1436488.57,France,Compromised Vendor,11,2018,2,20
284,"Clarke, Leblanc And Crawford",Manufacturing,Data Breach,2019-11-01,4950575.0,130144.69,Belgium,Phishing,25,2019,11,1
285,Rodriguez Plc,Finance,Phishing,2018-04-07,4913162.0,3589464.55,Netherlands,Compromised Vendor,9,2018,4,7
286,Cooley-Gonzalez,Telecommunications,Data Breach,2018-07-08,3621404.0,2633246.61,Uk,DDoS Attack,34,2018,7,8
287,Johnson And Sons,Retail,Ransomware,2019-08-30,6434841.0,1640208.49,Netherlands,Phishing,18,2019,8,30
288,"Guzman, Smith And Huerta",Healthcare,Ransomware,2018-06-05,4950575.0,1368573.26,Denmark,DDoS Attack,53,2018,6,5
289,"Rogers, Morales And Gomez",Manufacturing,Ransomware,2019-05-06,3228530.0,443916.43,Sweden,Phishing,23,2019,5,6
290,Wilson Plc,Retail,Data Breach,2018-05-30,3402611.0,4687649.13,Uk,Phishing,38,2018,5,30
291,"Walker, Schneider And Luna",Tech,Ransomware,2019-01-27,4950575.0,1048183.73,Belgium,Phishing,51,2019,1,27
292,"Schaefer, Gonzalez And Baker",Retail,Supply Chain Attack,2018-05-30,4950575.0,495384.65,Uk,Phishing,5,2018,5,30
293,"Alvarez, York And Cooper",Manufacturing,Denial of Service,2018-10-18,5688789.0,3223177.82,Uk,Compromised Vendor,37,2018,10,18
294,Ross Llc,Manufacturing,Denial of Service,2018-11-15,4950575.0,562438.63,Belgium,Phishing,9,2018,11,15
295,Duncan Ltd,Finance,Ransomware,2018-10-12,8803911.0,4540029.93,Sweden,DDoS Attack,43,2018,10,12
296,"Jones, Reynolds And Huynh",Healthcare,Data Breach,2019-01-24,571242.0,229801.6,Italy,Phishing,20,2019,1,24
297,Hunter-White,Retail,Supply Chain Attack,2018-02-28,207087.0,3326064.41,Germany,DDoS Attack,19,2018,2,28
298,"Guerrero, Higgins And Palmer",Manufacturing,Data Breach,2018-12-13,6242135.0,1679260.63,France,DDoS Attack,6,2018,12,13
299,"Flores, Floyd And Stephens",Retail,Malware,2019-08-28,259173.0,1355317.1,Sweden,Compromised Vendor,20,2019,8,28
300,Smith Plc,Healthcare,Ransomware,2019-02-28,451923.0,2987226.31,Netherlands,Phishing,6,2019,2,28
301,Schaefer-Johnson,Manufacturing,Phishing,2019-01-31,8080044.0,737226.38,Netherlands,Insider Threat,55,2019,1,31
302,Moore Plc,Manufacturing,Malware,2018-01-08,1410794.0,3086769.17,Denmark,Insider Threat,41,2018,1,8
303,Lynn-Lewis,Healthcare,Data Breach,2019-05-06,431148.0,3892596.17,Spain,DDoS Attack,11,2019,5,6
304,Brown-Robles,Retail,Data Breach,2019-05-16,4950575.0,411458.09,Italy,Phishing,26,2019,5,16
305,Woods Ltd,Manufacturing,Ransomware,2018-05-21,4950575.0,1197539.57,Spain,DDoS Attack,21,2018,5,21
306,Hodges And Sons,Telecommunications,Ransomware,2018-08-25,2294874.0,4455595.14,Germany,DDoS Attack,48,2018,8,25
307,"Kramer, Smith And Smith",Manufacturing,Data Breach,2018-03-26,5058856.0,2307959.63,Italy,Phishing,44,2018,3,26
308,Davis Llc,Telecommunications,Ransomware,2018-01-31,2119826.0,4246084.26,Uk,Phishing,5,2018,1,31
309,Scott Group,Retail,Malware,2019-12-24,3313955.0,4186077.96,Belgium,DDoS Attack,41,2019,12,24
310,Dalton And Sons,Healthcare,Ransomware,2019-11-04,5187422.0,4567409.08,Netherlands,Phishing,50,2019,11,4
311,"Peterson, Sanchez And Reeves",Healthcare,Data Breach,2018-08-30,6803939.0,2543564.83,Uk,DDoS Attack,42,2018,8,30
312,Barnes Inc,Tech,Supply Chain Attack,2018-01-08,3475124.0,348733.86,Netherlands,Phishing,33,2018,1,8
313,Coleman-Cook,Manufacturing,Ransomware,2018-03-09,1974035.0,1596254.53,Uk,DDoS Attack,18,2018,3,9
314,Gutierrez Inc,Manufacturing,Phishing,2018-10-15,3248371.0,916259.22,Spain,Insider Threat,28,2018,10,15
315,Hill-Price,Manufacturing,Denial of Service,2018-06-12,2218120.0,3474439.7,Uk,DDoS Attack,60,2018,6,12
316,"Neal, Le And Schultz",Retail,Denial of Service,2019-04-04,1499593.0,4338296.59,Belgium,Phishing,19,2019,4,4
317,Holloway Llc,Retail,Ransomware,2018-06-10,4757875.0,2877411.87,Sweden,DDoS Attack,58,2018,6,10
318,"Jones, Moore And Nichols",Retail,Data Breach,2018-12-15,46121.0,2717808.56,Uk,Insider Threat,15,2018,12,15
319,Maldonado And Sons,Telecommunications,Ransomware,2018-01-14,2278860.0,881673.8,Belgium,DDoS Attack,51,2018,1,14
320,Baldwin-Armstrong,Telecommunications,Data Breach,2018-03-28,7791538.0,1300303.51,Belgium,DDoS Attack,40,2018,3,28
321,Avila-Christensen,Retail,Data Breach,2019-04-18,1462323.0,2137880.65,Belgium,DDoS Attack,38,2019,4,18
322,Mason-Garcia,Telecommunications,Malware,2018-04-22,4950575.0,4740453.05,Italy,Malware Infection,50,2018,4,22
323,Montgomery Llc,Healthcare,Supply Chain Attack,2019-12-07,4950575.0,4032067.47,Netherlands,Insider Threat,41,2019,12,7
324,Bennett-White,Healthcare,Malware,2018-12-26,5557325.0,2951641.28,Germany,Compromised Vendor,51,2018,12,26
325,"Clark, Decker And Smith",Retail,Data Breach,2018-09-06,4950575.0,3066184.29,Netherlands,DDoS Attack,54,2018,9,6
326,Page Ltd,Telecommunications,Supply Chain Attack,2018-05-13,4817457.0,2832920.24,Belgium,DDoS Attack,32,2018,5,13
327,Morrison-Lucas,Healthcare,Phishing,2019-03-07,4950575.0,4440900.65,Belgium,Phishing,15,2019,3,7
328,"Thomas, Choi And Dixon",Healthcare,Phishing,2019-11-06,569970.0,773955.14,Spain,DDoS Attack,46,2019,11,6
329,Russell And Sons,Healthcare,Data Breach,2019-12-20,3179010.0,4046537.55,Uk,Malware Infection,45,2019,12,20
330,"Beltran, Smith And Mendoza",Manufacturing,Data Breach,2018-03-16,9011212.0,3176929.46,Uk,Phishing,18,2018,3,16
331,"Edwards, Weaver And Gallagher",Finance,Malware,2019-06-22,202771.0,4833002.3,Uk,DDoS Attack,45,2019,6,22
332,Robinson Llc,Healthcare,Ransomware,2018-08-04,4660531.0,910636.94,Uk,Malware Infection,60,2018,8,4
333,"Cisneros, Shaw And Keith",Retail,Phishing,2019-07-14,2929402.0,3856891.26,Italy,Compromised Vendor,41,2019,7,14
334,Ruiz Llc,Telecommunications,Data Breach,2018-06-10,4950575.0,877960.91,Italy,Phishing,17,2018,6,10
335,"Brown, Mccall And Dean",Healthcare,Denial of Service,2019-05-27,4891989.0,1188087.1,France,DDoS Attack,57,2019,5,27
336,Bray Llc,Healthcare,Malware,2018-01-10,6742661.0,2168460.16,Netherlands,Phishing,6,2018,1,10
337,Hernandez-Torres,Retail,Data Breach,2018-06-09,4531467.0,2803798.14,Italy,Compromised Vendor,44,2018,6,9
338,"Smith, Davis And Townsend",Retail,Phishing,2019-06-11,426460.0,3834721.95,Belgium,Phishing,38,2019,6,11
339,Morrow Group,Telecommunications,Malware,2018-12-06,5321417.0,4156289.83,Netherlands,Phishing,30,2018,12,6
340,"Anderson, Owens And Page",Telecommunications,Ransomware,2018-03-25,4950575.0,3651117.61,Sweden,Phishing,57,2018,3,25
341,Mathews-Wilson,Finance,Ransomware,2018-05-15,4950575.0,1464656.37,Uk,Phishing,54,2018,5,15
342,French Plc,Telecommunications,Supply Chain Attack,2019-09-17,6185155.0,3298546.16,Belgium,DDoS Attack,38,2019,9,17
343,"Petersen, Vega And Elliott",Manufacturing,Data Breach,2018-07-05,7453370.0,4995718.31,Belgium,Phishing,55,2018,7,5
344,"Harper, Frank And Aguilar",Retail,Malware,2019-07-08,5459949.0,2664467.67,Netherlands,Insider Threat,59,2019,7,8
345,"French, Adams And Carpenter",Retail,Phishing,2019-11-03,5109064.0,4628949.69,Sweden,Phishing,56,2019,11,3
346,Lopez Plc,Healthcare,Data Breach,2019-02-19,3353094.0,4354991.32,France,Phishing,30,2019,2,19
347,"Evans, Burton And Rivers",Manufacturing,Supply Chain Attack,2018-10-27,9919835.0,465864.2,Belgium,Phishing,56,2018,10,27
348,Sullivan-Johnston,Tech,Data Breach,2018-06-24,3609322.0,1110589.5,Spain,DDoS Attack,34,2018,6,24
349,Hall Group,Retail,Phishing,2019-12-19,3707591.0,3331469.8,Belgium,Compromised Vendor,13,2019,12,19
350,"Adams, Nelson And Mcdaniel",Manufacturing,Phishing,2018-08-13,9126158.0,4247945.07,Spain,Phishing,26,2018,8,13
351,"Cox, Andrews And May",Manufacturing,Phishing,2018-06-09,7237602.0,567454.22,Uk,Phishing,29,2018,6,9
352,Lucas-Paul,Tech,Ransomware,2019-07-16,4366110.0,3524146.45,Denmark,Compromised Vendor,9,2019,7,16
353,Moon-Manning,Healthcare,Malware,2019-07-07,2891880.0,2546246.07,Belgium,Insider Threat,8,2019,7,7
354,Hill-Foster,Manufacturing,Data Breach,2019-10-09,1854397.0,3716809.78,Uk,Phishing,17,2019,10,9
355,Smith-Anderson,Tech,Data Breach,2018-06-10,6549969.0,742161.12,Uk,Compromised Vendor,47,2018,6,10
356,Kelly-Dixon,Retail,Supply Chain Attack,2018-07-04,3578748.0,951657.62,Spain,DDoS Attack,17,2018,7,4
357,"Briggs, Romero And Chan",Retail,Malware,2019-10-19,9073554.0,941607.55,Sweden,Insider Threat,12,2019,10,19
358,Burton Ltd,Healthcare,Supply Chain Attack,2018-01-23,601643.0,3161348.47,Uk,Compromised Vendor,48,2018,1,23
359,Perry Group,Retail,Ransomware,2019-01-27,4950575.0,4001699.88,Belgium,Insider Threat,5,2019,1,27
360,"Fowler, Hernandez And Guerra",Tech,Denial of Service,2019-09-03,9257527.0,3143429.85,Italy,DDoS Attack,22,2019,9,3
361,"Cooper, Lozano And Williams",Retail,Ransomware,2019-05-09,4950575.0,288826.51,Belgium,Spear Phishing,5,2019,5,9
362,Nelson Ltd,Manufacturing,Phishing,2019-04-05,4212409.0,2053161.55,Uk,DDoS Attack,20,2019,4,5
363,"Walsh, Thornton And Sanders",Manufacturing,Malware,2018-01-22,4950575.0,1550257.8,Belgium,Compromised Vendor,54,2018,1,22
364,"Ford, Garcia And Castillo",Tech,Malware,2018-04-03,4351543.0,3698069.42,Netherlands,Compromised Vendor,16,2018,4,3
365,Watkins-Martinez,Manufacturing,Phishing,2018-05-19,1663722.0,892524.55,Poland,DDoS Attack,53,2018,5,19
366,Bray-Salazar,Retail,Ransomware,2019-07-10,8788717.0,612024.42,Spain,Compromised Vendor,43,2019,7,10
367,"Lyons, Maldonado And Estrada",Manufacturing,Malware,2018-11-01,6852347.0,4992617.34,Belgium,Phishing,52,2018,11,1
368,"Odom, Zimmerman And Henderson",Retail,Supply Chain Attack,2018-10-15,2908778.0,2366074.07,Belgium,Compromised Vendor,48,2018,10,15
369,Scott-Sutton,Manufacturing,Supply Chain Attack,2019-04-18,8994203.0,1229842.52,Belgium,Compromised Vendor,41,2019,4,18
370,Davis Llc,Telecommunications,Malware,2019-08-22,4950575.0,2386120.68,Uk,Phishing,22,2019,8,22
371,"Black, Patel And Anderson",Telecommunications,Malware,2019-05-21,8553836.0,723995.48,Netherlands,Phishing,36,2019,5,21
372,Rodriguez Plc,Healthcare,Ransomware,2019-10-15,4126481.0,4140534.83,Belgium,Phishing,50,2019,10,15
373,"Choi, Gonzalez And Walsh",Retail,Phishing,2018-11-11,8337625.0,4671747.42,Spain,Phishing,50,2018,11,11
374,"Barton, Lopez And Thomas",Tech,Malware,2018-07-27,9516777.0,690808.08,Belgium,Phishing,28,2018,7,27
375,"Brown, Cox And Stewart",Healthcare,Denial of Service,2019-12-23,4950575.0,1662693.45,Uk,Insider Threat,60,2019,12,23
376,"Mendoza, Parker And Bailey",Telecommunications,Malware,2018-04-09,2308378.0,3888305.11,Belgium,Phishing,57,2018,4,9
377,Shaw Plc,Finance,Data Breach,2019-11-02,951596.0,2508023.82,Belgium,DDoS Attack,41,2019,11,2
378,Fisher Inc,Healthcare,Data Breach,2018-03-02,5202089.0,1030830.99,Belgium,DDoS Attack,34,2018,3,2
379,"Avila, Phillips And Moore",Tech,Denial of Service,2019-02-05,9630028.0,3307429.37,Netherlands,DDoS Attack,55,2019,2,5
380,Mcintosh Inc,Manufacturing,Data Breach,2019-09-21,3592628.0,1256007.04,Uk,Phishing,50,2019,9,21
381,Peck Ltd,Healthcare,Data Breach,2018-12-04,8424664.0,606921.06,Spain,DDoS Attack,52,2018,12,4
382,Lee-Christensen,Healthcare,Ransomware,2019-09-20,2283158.0,635050.4,Spain,Phishing,46,2019,9,20
383,"Smith, Dickerson And Boyer",Retail,Malware,2018-06-21,4950575.0,141608.66,Spain,Compromised Vendor,22,2018,6,21
384,"Bowers, Lopez And Baker",Retail,Data Breach,2019-10-14,515526.0,2796716.74,Belgium,DDoS Attack,35,2019,10,14
385,"Gray, Cook And Sosa",Retail,Malware,2018-11-13,6411932.0,2200053.74,Uk,Insider Threat,19,2018,11,13
386,"Morrison, Smith And Smith",Retail,Supply Chain Attack,2019-01-02,8177583.0,4798148.54,Uk,Phishing,39,2019,1,2
387,"Warren, Tyler And Taylor",Tech,Ransomware,2019-05-28,1911209.0,2190722.04,Uk,Phishing,26,2019,5,28
388,Martinez-Baker,Finance,Denial of Service,2019-12-12,9677397.0,4929390.84,Belgium,Phishing,47,2019,12,12
389,"Garcia, Parker And Hurst",Manufacturing,Data Breach,2018-03-16,2297200.0,213224.36,Poland,Phishing,17,2018,3,16
390,Turner Llc,Healthcare,Supply Chain Attack,2018-04-03,813591.0,2566053.09,Belgium,Compromised Vendor,59,2018,4,3
391,"Rose, Lowe And Williams",Tech,Ransomware,2018-06-19,5601657.0,3931166.83,Belgium,Compromised Vendor,58,2018,6,19
392,Bailey-Anderson,Manufacturing,Ransomware,2018-09-01,6933421.0,1960628.12,France,Compromised Vendor,52,2018,9,1
393,Smith-Nunez,Manufacturing,Data Breach,2018-07-14,4950575.0,2140327.07,Uk,Insider Threat,31,2018,7,14
394,"Pugh, Jones And Jones",Healthcare,Denial of Service,2019-03-23,4940273.0,2223094.1,Italy,Spear Phishing,51,2019,3,23
395,Cruz Llc,Telecommunications,Ransomware,2019-03-17,6925999.0,2277857.93,Uk,Phishing,39,2019,3,17
396,"Wright, Sutton And Clark",Manufacturing,Data Breach,2018-04-11,7189988.0,310102.86,Belgium,Compromised Vendor,53,2018,4,11
397,"Boone, Smith And Lowery",Retail,Data Breach,2019-04-12,4950575.0,4898105.78,Belgium,Compromised Vendor,46,2019,4,12
398,Torres-James,Manufacturing,Malware,2018-12-06,187930.0,3129697.08,Netherlands,DDoS Attack,39,2018,12,6
399,"Coleman, Vasquez And Flores",Healthcare,Ransomware,2019-03-13,4822201.0,2990020.45,Netherlands,Compromised Vendor,15,2019,3,13
400,Lewis-Taylor,Retail,Data Breach,2019-03-25,7186762.0,3972368.73,Uk,Phishing,31,2019,3,25
401,"Torres, Jackson And Allen",Retail,Phishing,2019-01-27,5805223.0,4158262.63,Netherlands,Phishing,23,2019,1,27
402,"Henson, Weiss And House",Retail,Data Breach,2019-08-15,2953303.0,3107229.99,Uk,DDoS Attack,13,2019,8,15
403,Yang Llc,Healthcare,Phishing,2018-05-26,9577437.0,1508920.87,Denmark,Spear Phishing,21,2018,5,26
404,Alvarez-Harmon,Retail,Denial of Service,2019-12-22,2502185.0,2013014.51,Uk,Phishing,10,2019,12,22
405,"Bauer, Berger And Jones",Energy,Data Breach,2019-04-02,4950575.0,241780.49,Netherlands,Compromised Vendor,21,2019,4,2
406,Holmes Llc,Manufacturing,Ransomware,2019-08-11,5976977.0,4988663.15,Belgium,Compromised Vendor,31,2019,8,11
